"","id","animal","time","y","family","trait","measure","CapAgeYears","Twin","Sex","PopDensMC","jdateMC","MumAgeMC","BirthYear","MumID"
"21",5344,5344,0,1,"threshold","s","S1",0,0,2,-208.632729341025,0,-3.69617732943987,1990,207
"22",6737,6737,0,1,"threshold","s","S1",0,1,1,-208.632729341025,0,0.303822670560128,1990,14247
"23",1971,1971,0,1,"threshold","s","S1",0,0,1,-208.632729341025,0,-3.69617732943987,1990,850
"24",5401,5401,0,1,"threshold","s","S1",0,1,1,-208.632729341025,0,0.303822670560128,1990,13190
"25",9546,9546,0,1,"threshold","s","S1",0,0,2,-208.632729341025,0,-1.69617732943987,1990,5780
"26",2182,2182,0,1,"threshold","s","S1",0,0,1,-208.632729341025,0,-3.69617732943987,1990,13506
"27",13304,13304,0,1,"threshold","s","S1",0,0,1,-208.632729341025,0,-0.696177329439872,1990,835
"28",4000,4000,0,1,"threshold","s","S1",0,0,1,-208.632729341025,0,-1.69617732943987,1990,12282
"29",471,471,0,1,"threshold","s","S1",0,1,1,-208.632729341025,0,-1.69617732943987,1990,8950
"30",6885,6885,0,1,"threshold","s","S1",0,0,1,-208.632729341025,0,-1.69617732943987,1990,8328
"31",12134,12134,0,1,"threshold","s","S1",0,0,1,-208.632729341025,0,-1.69617732943987,1990,1996
"32",9270,9270,0,1,"threshold","s","S1",0,1,1,-208.632729341025,0,-1.69617732943987,1990,3245
"33",968,968,0,1,"threshold","s","S1",0,1,1,-208.632729341025,0,-1.69617732943987,1990,3245
"34",6712,6712,0,1,"threshold","s","S1",0,0,2,-208.632729341025,0,-2.69617732943987,1990,2132
"35",2208,2208,0,1,"threshold","s","S1",0,0,2,-208.632729341025,0,-3.69617732943987,1990,12643
"36",11436,11436,0,1,"threshold","s","S1",0,0,2,-208.632729341025,0,-2.69617732943987,1990,943
"37",8341,8341,0,1,"threshold","s","S1",0,1,2,-208.632729341025,0,-1.69617732943987,1990,8950
"38",5709,5709,0,1,"threshold","s","S1",0,0,1,-208.632729341025,0,-0.696177329439872,1990,8323
"39",7678,7678,0,1,"threshold","s","S1",0,0,1,-287.632729341025,0,-2.69617732943987,1989,13105
"40",7638,7638,0,1,"threshold","s","S1",0,1,1,-208.632729341025,0,-0.696177329439872,1990,5625
"41",13000,13000,0,1,"threshold","s","S1",0,0,2,-208.632729341025,0,-2.69617732943987,1990,9874
"42",13995,13995,0,1,"threshold","s","S1",0,1,2,-208.632729341025,0,-0.696177329439872,1990,5625
"43",4130,4130,0,1,"threshold","s","S1",0,0,2,-287.632729341025,0,-1.69617732943987,1989,2774
"44",1475,1475,0,1,"threshold","s","S1",0,0,1,-208.632729341025,0,-1.69617732943987,1990,8052
"45",4870,4870,0,1,"threshold","s","S1",0,1,2,-208.632729341025,0,0.303822670560128,1990,13190
"46",10396,10396,0,1,"threshold","s","S1",0,0,2,-208.632729341025,0,-0.696177329439872,1990,13858
"47",4489,4489,0,1,"threshold","s","S1",0,0,2,-208.632729341025,0,-2.69617732943987,1990,12719
"48",8067,8067,0,1,"threshold","s","S1",0,0,2,-208.632729341025,0,-1.69617732943987,1990,4932
"49",3678,3678,0,1,"threshold","s","S1",0,0,1,-208.632729341025,0,-3.69617732943987,1990,11699
"50",8728,8728,0,1,"threshold","s","S1",0,0,2,-208.632729341025,0,-2.69617732943987,1990,3668
"51",6925,6925,0,1,"threshold","s","S1",0,0,1,-208.632729341025,0,-0.696177329439872,1990,3324
"52",1354,1354,0,1,"threshold","s","S1",0,0,1,-208.632729341025,0,-3.69617732943987,1990,4072
"53",14124,14124,0,1,"threshold","s","S1",0,0,2,-84.6327293410254,0,-0.696177329439872,1991,1996
"54",10858,10858,0,1,"threshold","s","S1",0,1,1,-84.6327293410254,0,1.30382267056013,1991,13826
"55",5977,5977,0,1,"threshold","s","S1",0,0,1,-84.6327293410254,0,-2.69617732943987,1991,10784
"56",13084,13084,0,1,"threshold","s","S1",0,0,2,-84.6327293410254,0,-1.69617732943987,1991,11688
"57",7402,7402,0,1,"threshold","s","S1",0,1,2,-84.6327293410254,0,1.30382267056013,1991,13826
"58",5205,5205,0,1,"threshold","s","S1",0,0,2,-208.632729341025,0,-3.69617732943987,1990,7678
"59",5631,5631,0,1,"threshold","s","S1",0,0,1,-84.6327293410254,0,-1.69617732943987,1991,4263
"60",5590,5590,0,1,"threshold","s","S1",0,0,1,-208.632729341025,0,-1.69617732943987,1990,3483
"61",5102,5102,0,1,"threshold","s","S1",0,0,2,-84.6327293410254,0,-1.69617732943987,1991,2132
"62",6108,6108,0,1,"threshold","s","S1",0,0,2,-84.6327293410254,0,-0.696177329439872,1991,10049
"63",9509,9509,0,1,"threshold","s","S1",0,0,2,-84.6327293410254,0,-2.69617732943987,1991,11699
"64",1546,1546,0,1,"threshold","s","S1",0,1,2,-84.6327293410254,0,-0.696177329439872,1991,3231
"65",4341,4341,0,1,"threshold","s","S1",0,0,2,-84.6327293410254,0,0.303822670560128,1991,12736
"66",13357,13357,0,1,"threshold","s","S1",0,1,1,-208.632729341025,0,-1.69617732943987,1990,3231
"67",8227,8227,0,1,"threshold","s","S1",0,0,1,-84.6327293410254,0,-2.69617732943987,1991,11283
"68",13597,13597,0,1,"threshold","s","S1",0,0,1,-84.6327293410254,0,-0.696177329439872,1991,6570
"69",10374,10374,0,1,"threshold","s","S1",0,0,1,-208.632729341025,0,-1.69617732943987,1990,8610
"70",2712,2712,0,1,"threshold","s","S1",0,0,2,-177.632729341025,0,-1.69617732943987,1992,12918
"71",6199,6199,0,1,"threshold","s","S1",0,1,1,-177.632729341025,0,-1.69617732943987,1992,13506
"72",12023,12023,0,1,"threshold","s","S1",0,0,1,-177.632729341025,0,-0.696177329439872,1992,12719
"73",2109,2109,0,1,"threshold","s","S1",0,0,1,-177.632729341025,0,0.303822670560128,1992,9166
"74",6820,6820,0,1,"threshold","s","S1",0,0,1,-177.632729341025,0,0.303822670560128,1992,10049
"75",9421,9421,0,1,"threshold","s","S1",0,0,2,-177.632729341025,0,-0.696177329439872,1992,9874
"76",9760,9760,0,1,"threshold","s","S1",0,1,2,-177.632729341025,0,-0.696177329439872,1992,4666
"77",6370,6370,0,1,"threshold","s","S1",0,0,2,-177.632729341025,0,2.30382267056013,1992,13190
"78",6109,6109,0,1,"threshold","s","S1",0,0,1,-177.632729341025,0,-0.696177329439872,1992,13708
"79",10864,10864,0,1,"threshold","s","S1",0,1,1,-177.632729341025,0,-0.696177329439872,1992,4666
"80",8413,8413,0,1,"threshold","s","S1",0,0,2,-177.632729341025,0,-2.69617732943987,1992,280
"81",4831,4831,0,1,"threshold","s","S1",0,0,1,-177.632729341025,0,-0.696177329439872,1992,4263
"82",827,827,0,1,"threshold","s","S1",0,0,2,-177.632729341025,0,-2.69617732943987,1992,4413
"83",13307,13307,0,1,"threshold","s","S1",0,0,2,-177.632729341025,0,-2.69617732943987,1992,12538
"84",11251,11251,0,1,"threshold","s","S1",0,0,1,-177.632729341025,0,-2.69617732943987,1992,4000
"85",3912,3912,0,1,"threshold","s","S1",0,0,1,-177.632729341025,0,-2.69617732943987,1992,5709
"86",10168,10168,0,1,"threshold","s","S1",0,1,1,-177.632729341025,0,-1.69617732943987,1992,13506
"87",10670,10670,0,1,"threshold","s","S1",0,0,1,-177.632729341025,0,-0.696177329439872,1992,11688
"88",9659,9659,0,1,"threshold","s","S1",0,0,1,-177.632729341025,0,1.30382267056013,1992,8323
"89",3597,3597,0,1,"threshold","s","S1",0,0,2,-177.632729341025,0,-2.69617732943987,1992,2182
"90",2083,2083,0,1,"threshold","s","S1",0,0,1,-177.632729341025,0,0.303822670560128,1992,9806
"91",1152,1152,0,1,"threshold","s","S1",0,0,2,-177.632729341025,0,-1.69617732943987,1992,12643
"92",13544,13544,0,1,"threshold","s","S1",0,1,1,-177.632729341025,0,1.30382267056013,1992,5625
"93",13653,13653,0,1,"threshold","s","S1",0,1,2,-177.632729341025,0,0.303822670560128,1992,8950
"94",13438,13438,0,1,"threshold","s","S1",0,0,1,-177.632729341025,0,-1.69617732943987,1992,11699
"95",1490,1490,0,1,"threshold","s","S1",0,0,2,-177.632729341025,0,-1.69617732943987,1992,1138
"96",12740,12740,0,1,"threshold","s","S1",0,0,2,-177.632729341025,0,0.303822670560128,1992,1996
"97",3238,3238,0,1,"threshold","s","S1",0,0,2,-177.632729341025,0,-2.69617732943987,1992,9270
"98",1712,1712,0,1,"threshold","s","S1",0,1,1,-177.632729341025,0,0.303822670560128,1992,3231
"99",7049,7049,0,1,"threshold","s","S1",0,0,1,-177.632729341025,0,1.30382267056013,1992,3324
"100",468,468,0,1,"threshold","s","S1",0,0,1,-177.632729341025,0,-0.696177329439872,1992,3668
"101",8219,8219,0,1,"threshold","s","S1",0,0,2,-177.632729341025,0,1.30382267056013,1992,2774
"102",6599,6599,0,1,"threshold","s","S1",0,0,1,-208.632729341025,0,-1.69617732943987,1990,6570
"103",8639,8639,0,1,"threshold","s","S1",0,0,1,-208.632729341025,0,-2.69617732943987,1990,4666
"104",5038,5038,0,1,"threshold","s","S1",0,1,2,-177.632729341025,0,2.30382267056013,1992,14247
"105",2656,2656,0,1,"threshold","s","S1",0,1,1,-177.632729341025,0,2.30382267056013,1992,14247
"106",803,803,0,1,"threshold","s","S1",0,0,1,-177.632729341025,0,0.303822670560128,1992,6570
"107",10766,10766,0,1,"threshold","s","S1",0,0,2,-177.632729341025,0,0.303822670560128,1992,8610
"108",2301,2301,0,1,"threshold","s","S1",0,1,1,-55.6327293410254,0,1.30382267056013,1993,8950
"109",7982,7982,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-1.69617732943987,1993,968
"110",12477,12477,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-1.69617732943987,1993,9270
"111",6912,6912,0,1,"threshold","s","S1",0,1,2,-55.6327293410254,0,1.30382267056013,1993,3245
"112",4077,4077,0,1,"threshold","s","S1",0,0,2,-55.6327293410254,0,-1.69617732943987,1993,9531
"113",12549,12549,0,1,"threshold","s","S1",0,0,1,-177.632729341025,0,-2.69617732943987,1992,968
"114",2173,2173,0,1,"threshold","s","S1",0,0,2,-177.632729341025,0,-2.69617732943987,1992,8725
"115",4805,4805,0,1,"threshold","s","S1",0,1,1,-55.6327293410254,0,1.30382267056013,1993,6061
"116",3107,3107,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-1.69617732943987,1993,7108
"117",10240,10240,0,1,"threshold","s","S1",0,0,1,-208.632729341025,0,-0.696177329439872,1990,2774
"118",13136,13136,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-2.69617732943987,1993,2283
"119",10159,10159,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-1.69617732943987,1993,6599
"120",630,630,0,1,"threshold","s","S1",0,0,2,-55.6327293410254,0,-2.69617732943987,1993,4886
"121",876,876,0,1,"threshold","s","S1",0,0,2,-55.6327293410254,0,-1.69617732943987,1993,1265
"122",2841,2841,0,1,"threshold","s","S1",0,0,2,-55.6327293410254,0,-3.69617732943987,1993,6820
"123",12396,12396,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-1.69617732943987,1993,13997
"124",6965,6965,0,1,"threshold","s","S1",0,1,1,-55.6327293410254,0,0.303822670560128,1993,4666
"125",10431,10431,0,1,"threshold","s","S1",0,1,1,-55.6327293410254,0,3.30382267056013,1993,13190
"126",7189,7189,0,1,"threshold","s","S1",0,0,1,-177.632729341025,0,0.303822670560128,1992,8052
"127",775,775,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-1.69617732943987,1993,4000
"128",4422,4422,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-1.69617732943987,1993,224
"129",4894,4894,0,1,"threshold","s","S1",0,0,2,-287.632729341025,0,-2.69617732943987,1989,2528
"130",5153,5153,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,1.30382267056013,1993,10049
"131",7051,7051,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-2.69617732943987,1993,1136
"132",10568,10568,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-1.69617732943987,1993,1969
"133",735,735,0,1,"threshold","s","S1",0,0,1,-63.6327293410254,0,-0.696177329439872,1994,6599
"134",4750,4750,0,1,"threshold","s","S1",0,0,1,-63.6327293410254,0,2.30382267056013,1994,9166
"135",7572,7572,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-0.696177329439872,1993,10456
"136",11652,11652,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-1.69617732943987,1993,1028
"137",1090,1090,0,1,"threshold","s","S1",0,0,1,-84.6327293410254,0,-2.69617732943987,1991,1138
"138",6017,6017,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,2.30382267056013,1993,5625
"139",12635,12635,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-2.69617732943987,1993,4008
"140",11215,11215,0,1,"threshold","s","S1",0,0,2,-55.6327293410254,0,-2.69617732943987,1993,5631
"141",8137,8137,0,1,"threshold","s","S1",0,0,2,-55.6327293410254,0,-0.696177329439872,1993,1138
"142",3747,3747,0,1,"threshold","s","S1",0,0,2,-55.6327293410254,0,-1.69617732943987,1993,6885
"143",6596,6596,0,1,"threshold","s","S1",0,1,1,-208.632729341025,0,0.303822670560128,1990,12931
"144",14262,14262,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-0.696177329439872,1993,11699
"145",2767,2767,0,1,"threshold","s","S1",0,0,1,-63.6327293410254,0,-1.69617732943987,1994,8227
"146",564,564,0,1,"threshold","s","S1",0,0,1,-63.6327293410254,0,-0.696177329439872,1994,12538
"147",11807,11807,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-2.69617732943987,1993,12659
"148",6367,6367,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-0.696177329439872,1993,1633
"149",13690,13690,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-1.69617732943987,1993,9425
"150",3951,3951,0,1,"threshold","s","S1",0,0,1,-63.6327293410254,0,0.303822670560128,1994,10784
"151",9498,9498,0,1,"threshold","s","S1",0,1,2,-55.6327293410254,0,1.30382267056013,1993,3231
"152",3540,3540,0,1,"threshold","s","S1",0,0,1,-63.6327293410254,0,-0.696177329439872,1994,4000
"153",5586,5586,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,0.303822670560128,1993,11688
"154",4253,4253,0,1,"threshold","s","S1",0,0,1,-177.632729341025,0,-2.69617732943987,1992,10320
"155",3108,3108,0,1,"threshold","s","S1",0,0,1,-84.6327293410254,0,-3.69617732943987,1991,5515
"156",9584,9584,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,0.303822670560128,1995,968
"157",12397,12397,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,-1.69617732943987,1995,13674
"158",5,5,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,-0.696177329439872,1995,5631
"159",5770,5770,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,3.30382267056013,1995,1996
"160",6980,6980,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,4.30382267056013,1995,835
"161",13464,13464,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,-1.69617732943987,1995,10670
"162",12572,12572,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,0.303822670560128,1995,7108
"163",7513,7513,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,2.30382267056013,1995,4263
"164",10741,10741,0,1,"threshold","s","S1",0,0,1,-63.6327293410254,0,-0.696177329439872,1994,13426
"165",3209,3209,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,1.30382267056013,1995,7678
"166",12771,12771,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,0.303822670560128,1995,4000
"167",6518,6518,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,-1.69617732943987,1995,4831
"168",7515,7515,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,0.303822670560128,1995,10240
"169",816,816,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,-0.696177329439872,1995,13983
"170",11493,11493,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,0.303822670560128,1995,9425
"171",14080,14080,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,1.30382267056013,1995,12918
"172",9542,9542,0,1,"threshold","s","S1",0,1,2,-141.632729341025,0,0.303822670560128,1995,10556
"173",10560,10560,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,0.303822670560128,1995,224
"174",3027,3027,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,2.30382267056013,1995,13708
"175",10052,10052,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,-1.69617732943987,1995,6109
"176",13471,13471,0,1,"threshold","s","S1",0,1,1,-141.632729341025,0,-0.696177329439872,1995,2240
"177",14254,14254,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,3.30382267056013,1995,9166
"178",4593,4593,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,0.303822670560128,1995,280
"179",4198,4198,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,2.30382267056013,1995,12719
"180",9185,9185,0,1,"threshold","s","S1",0,1,1,-141.632729341025,0,2.30382267056013,1995,4666
"181",11220,11220,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,-1.69617732943987,1995,12023
"182",7099,7099,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,0.303822670560128,1995,12064
"183",2746,2746,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,0.303822670560128,1995,6599
"184",8051,8051,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,-2.69617732943987,1995,5153
"185",9195,9195,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,-1.69617732943987,1995,2083
"186",4381,4381,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,1.30382267056013,1995,2562
"187",97,97,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,-1.69617732943987,1995,13261
"188",3571,3571,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,-1.69617732943987,1995,3254
"189",1057,1057,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,3.30382267056013,1995,8052
"190",33,33,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,1.30382267056013,1995,850
"191",2358,2358,0,1,"threshold","s","S1",0,0,1,-63.6327293410254,0,-0.696177329439872,1994,10320
"192",3902,3902,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,-1.69617732943987,1995,2656
"193",2114,2114,0,1,"threshold","s","S1",0,1,2,-141.632729341025,0,2.30382267056013,1995,4666
"194",9608,9608,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,-1.69617732943987,1995,12952
"195",11139,11139,0,1,"threshold","s","S1",0,0,1,-63.6327293410254,0,2.30382267056013,1994,6570
"196",2014,2014,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,-1.69617732943987,1995,3586
"197",1841,1841,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,-0.696177329439872,1995,7460
"198",9816,9816,0,1,"threshold","s","S1",0,1,2,-141.632729341025,0,-0.696177329439872,1995,2283
"199",2690,2690,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,1.30382267056013,1995,8958
"200",640,640,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,-0.696177329439872,1995,4886
"201",8841,8841,0,1,"threshold","s","S1",0,0,1,-177.632729341025,0,-1.69617732943987,1992,10951
"202",7397,7397,0,1,"threshold","s","S1",0,1,1,-84.6327293410254,0,1.30382267056013,1991,12931
"203",1363,1363,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,1.30382267056013,1995,10784
"204",316,316,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,0.303822670560128,1995,5709
"205",443,443,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,0.303822670560128,1995,6885
"206",14244,14244,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,-0.696177329439872,1995,13066
"207",9375,9375,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,0.303822670560128,1995,6596
"208",4402,4402,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,-1.69617732943987,1995,9659
"209",9276,9276,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,-0.696177329439872,1995,14186
"210",10112,10112,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,2.30382267056013,1995,2132
"211",6210,6210,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,0.303822670560128,1995,1028
"212",4854,4854,0,1,"threshold","s","S1",0,1,1,-141.632729341025,0,-1.69617732943987,1995,2109
"213",954,954,0,1,"threshold","s","S1",0,1,2,-141.632729341025,0,-1.69617732943987,1995,2109
"214",3520,3520,0,1,"threshold","s","S1",0,0,1,-63.6327293410254,0,-2.69617732943987,1994,4253
"215",7670,7670,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,2.30382267056013,1993,2774
"216",13007,13007,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,-0.696177329439872,1995,1136
"217",8962,8962,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,-0.696177329439872,1995,13597
"218",6052,6052,0,1,"threshold","s","S1",0,1,2,-141.632729341025,0,4.30382267056013,1995,5625
"219",530,530,0,1,"threshold","s","S1",0,1,2,-141.632729341025,0,3.30382267056013,1995,8328
"220",4396,4396,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,1.30382267056013,1995,10456
"221",8519,8519,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,-1.69617732943987,1995,6362
"222",8483,8483,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,-2.69617732943987,1995,12148
"223",14313,14313,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,-2.69617732943987,1995,12477
"224",3507,3507,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,1.30382267056013,1995,7338
"225",13839,13839,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,3.30382267056013,1995,8610
"226",12657,12657,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,-2.69617732943987,1995,2703
"227",12113,12113,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,0.303822670560128,1995,10374
"228",12670,12670,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,0.303822670560128,1995,9270
"229",10146,10146,0,1,"threshold","s","S1",0,0,2,-55.6327293410254,0,1.30382267056013,1993,6570
"230",2535,2535,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,-2.69617732943987,1995,12635
"231",13799,13799,0,1,"threshold","s","S1",0,1,1,-141.632729341025,0,0.303822670560128,1995,12538
"232",12841,12841,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,0.303822670560128,1995,8725
"233",2775,2775,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,-1.69617732943987,1995,9768
"234",4278,4278,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,-2.69617732943987,1995,5586
"235",1245,1245,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,-1.69617732943987,1995,13544
"236",5585,5585,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-2.69617732943987,1993,5977
"237",5400,5400,0,1,"threshold","s","S1",0,0,1,-55.6327293410254,0,-2.69617732943987,1993,10858
"238",5025,5025,0,1,"threshold","s","S1",0,0,2,-63.6327293410254,0,0.303822670560128,1994,1138
"239",13521,13521,0,1,"threshold","s","S1",0,0,2,-141.632729341025,0,-0.696177329439872,1995,1090
"240",7422,7422,0,1,"threshold","s","S1",0,0,1,76.3672706589746,0,-1.69617732943987,1996,5400
"241",437,437,0,1,"threshold","s","S1",0,0,2,76.3672706589746,0,-2.69617732943987,1996,11139
"242",12752,12752,0,1,"threshold","s","S1",0,0,2,76.3672706589746,0,-2.69617732943987,1996,493
"243",3806,3806,0,1,"threshold","s","S1",0,1,2,76.3672706589746,0,-1.69617732943987,1996,12635
"244",12831,12831,0,1,"threshold","s","S1",0,0,1,76.3672706589746,0,1.30382267056013,1996,1971
"245",3413,3413,0,1,"threshold","s","S1",0,0,1,76.3672706589746,0,-1.69617732943987,1996,4422
"246",13985,13985,0,1,"threshold","s","S1",0,0,2,76.3672706589746,0,-0.696177329439872,1996,6109
"247",10527,10527,0,1,"threshold","s","S1",0,0,1,76.3672706589746,0,4.30382267056013,1996,8610
"248",6342,6342,0,1,"threshold","s","S1",0,0,2,76.3672706589746,0,1.30382267056013,1996,6885
"249",1120,1120,0,1,"threshold","s","S1",0,1,2,76.3672706589746,0,-0.696177329439872,1996,2083
"250",2962,2962,0,1,"threshold","s","S1",0,0,1,76.3672706589746,0,0.303822670560128,1996,13983
"251",1254,1254,0,1,"threshold","s","S1",0,0,1,76.3672706589746,0,-0.696177329439872,1996,12952
"252",12268,12268,0,1,"threshold","s","S1",0,0,1,76.3672706589746,0,1.30382267056013,1996,8639
"253",7907,7907,0,1,"threshold","s","S1",0,0,1,76.3672706589746,0,1.30382267056013,1996,10374
"254",1044,1044,0,1,"threshold","s","S1",0,0,1,76.3672706589746,0,0.303822670560128,1996,9329
"255",5545,5545,0,1,"threshold","s","S1",0,0,1,76.3672706589746,0,-1.69617732943987,1996,10159
"256",12700,12700,0,1,"threshold","s","S1",0,1,1,76.3672706589746,0,4.30382267056013,1996,6570
"257",6244,6244,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,-2.69617732943987,1995,11071
"258",9432,9432,0,1,"threshold","s","S1",0,0,1,-141.632729341025,0,0.303822670560128,1995,13357
